"","n.gram","counts"
"15959","us major",2
"15960","us make",2
"15961","us may",2
"15962","us need",2
"15963","us new",8
"15964","us next",3
"15965","us night",2
"15966","us ok",2
"15967","us one",2
"15968","us oppounity",2
"15969","us peace",2
"15970","us please",2
"15971","us posted",2
"15972","us really",2
"15973","us remembering",2
"15974","us right",5
"15975","us sarah",2
"15976","us small",3
"15977","us teach",2
"15978","us thankful",2
"15979","us think",4
"15980","us time",4
"15981","us times",2
"15982","us today",6
"15983","us want",4
"15984","us way",3
"15985","us well",2
"15986","us whether",2
"15987","us work",2
"15988","us years",2
"15989","usa today",3
"15990","use abuse",2
"15991","use always",2
"15992","use bathroom",2
"15993","use boys",2
"15994","use called",2
"15995","use classroom",2
"15996","use equient",2
"15997","use fresh",2
"15998","use good",2
"15999","use help",3
"16000","use including",2
"16001","use just",3
"16002","use laptop",2
"16003","use lot",2
"16004","use make",2
"16005","use mine",2
"16006","use much",2
"16007","use positive",2
"16008","use see",2
"16009","use several",2
"16010","use silken",2
"16011","use technology",2
"16012","use term",3
"16013","use time",2
"16014","use tubing",2
"16015","use word",2
"16016","use words",2
"16017","used also",2
"16018","used color",2
"16019","used create",2
"16020","used cricut",2
"16021","used different",2
"16022","used exact",2
"16023","used favorite",3
"16024","used four",2
"16025","used get",2
"16026","used like",2
"16027","used live",2
"16028","used lot",2
"16029","used love",3
"16030","used make",4
"16031","used new",3
"16032","used noticed",2
"16033","used often",2
"16034","used one",4
"16035","used people",2
"16036","used quite",2
"16037","used regular",2
"16038","used say",2
"16039","used text",3
"16040","used treat",2
"16041","used well",2
"16042","useful well",2
"16043","users can",2
"16044","using black",2
"16045","using different",2
"16046","using internet",2
"16047","using natural",2
"16048","using new",5
"16049","using one",2
"16050","using public",2
"16051","usual route",2
"16052","usually come",3
"16053","usually comes",2
"16054","usually get",4
"16055","usually include",2
"16056","usually like",2
"16057","usually one",5
"16058","v frito",2
"16059","vaginal exams",2
"16060","valentine day",4
"16061","valentines day",2
"16062","valley view",2
"16063","value currency",2
"16064","values can",2
"16065","van der",2
"16066","vanilla ice",2
"16067","variety things",2
"16068","various people",3
"16069","various times",2
"16070","vast amount",2
"16071","vast majority",3
"16072","ve also",3
"16073","ve always",5
"16074","ve asked",2
"16075","ve changed",2
"16076","ve come",3
"16077","ve decided",4
"16078","ve done",3
"16079","ve earned",2
"16080","ve ever",6
"16081","ve gone",2
"16082","ve got",20
"16083","ve gotten",4
"16084","ve grown",2
"16085","ve heard",5
"16086","ve lazy",2
"16087","ve left",2
"16088","ve making",3
"16089","ve met",2
"16090","ve never",12
"16091","ve probably",2
"16092","ve provided",2
"16093","ve read",4
"16094","ve seen",4
"16095","ve sent",2
"16096","ve set",2
"16097","ve staed",3
"16098","ve taken",2
"16099","ve talking",2
"16100","ve used",2
"16101","ve worked",2
"16102","ve written",2
"16103","vegetable oil",3
"16104","vegetarian food",2
"16105","vegetarian options",2
"16106","vehicle theft",2
"16107","vehicles several",2
"16108","veical stitches",3
"16109","vending machine",2
"16110","vending machines",5
"16111","venture capital",3
"16112","veterans association",2
"16113","vi d",2
"16114","via civil",2
"16115","via facebook",2
"16116","via twitter",3
"16117","vice president",14
"16118","victim child",2
"16119","victoria secret",2
"16120","victorian era",3
"16121","video bottom",2
"16122","video footage",3
"16123","video game",2
"16124","video gaming",2
"16125","video kneading",2
"16126","vietnam war",4
"16127","view can",2
"16128","view full",2
"16129","view subject",2
"16130","village idiot",2
"16131","vin diesel",2
"16132","violation u",2
"16133","virgin olive",5
"16134","visit last",3
"16135","visit website",4
"16136","visit www",3
"16137","visited home",2
"16138","visiting friends",2
"16139","viva la",2
"16140","vo tech",2
"16141","voice even",2
"16142","voice need",2
"16143","voice something",2
"16144","voice spoke",2
"16145","vol pp",2
"16146","volunteer coordinator",2
"16147","volunteer fire",2
"16148","voss lighting",2
"16149","voted pass",2
"16150","voter choice",2
"16151","voters overall",2
"16152","vulnerable target",2
"16153","w bad",2
"16154","w g",3
"16155","w o",2
"16156","w th",3
"16157","w uld",2
"16158","waist stripe",2
"16159","wait get",3
"16160","wait go",2
"16161","wait hear",4
"16162","wait long",2
"16163","wait obama",2
"16164","wait see",7
"16165","wait share",2
"16166","wait show",2
"16167","wait sta",3
"16168","wait tell",2
"16169","wait till",4
"16170","wait watch",2
"16171","waited waited",2
"16172","waiter also",2
"16173","waiti and",2
"16174","waiting filled",2
"16175","waiting make",2
"16176","waiting room",2
"16177","waiting sun",2
"16178","wake forest",4
"16179","wake like",2
"16180","wake morning",2
"16181","walk around",4
"16182","walk away",4
"16183","walk back",2
"16184","walk home",2
"16185","walk talk",2
"16186","walked around",3
"16187","walked away",2
"16188","walking around",3
"16189","walking away",2
"16190","walking path",3
"16191","walking sticks",3
"16192","walking street",4
"16193","walking streets",3
"16194","walks life",2
"16195","wall space",2
"16196","wall street",22
"16197","wallet decided",2
"16198","walls doors",2
"16199","walls just",2
"16200","walt disney",2
"16201","wandered around",2
"16202","wang lung",3
"16203","want add",2
"16204","want anything",3
"16205","want around",2
"16206","want ball",2
"16207","want beat",2
"16208","want believe",2
"16209","want better",3
"16210","want bring",2
"16211","want buy",2
"16212","want can",4
"16213","want change",3
"16214","want children",3
"16215","want come",4
"16216","want comment",2
"16217","want continue",2
"16218","want dig",2
"16219","want eat",2
"16220","want feel",5
"16221","want follow",2
"16222","want get",22
"16223","want give",5
"16224","want go",14
"16225","want hear",3
"16226","want join",3
"16227","want jump",2
"16228","want just",7
"16229","want keep",3
"16230","want know",10
"16231","want lead",2
"16232","want learn",3
"16233","want leave",5
"16234","want look",6
"16235","want lose",4
"16236","want make",6
"16237","want miss",3
"16238","want money",2
"16239","want never",3
"16240","want one",3
"16241","want people",4
"16242","want play",3
"16243","want post",2
"16244","want rather",2
"16245","want read",4
"16246","want say",6
"16247","want see",9
"16248","want share",4
"16249","want sit",2
"16250","want someone",2
"16251","want something",4
"16252","want speak",2
"16253","want spend",4
"16254","want stop",3
"16255","want sure",2
"16256","want take",4
"16257","want talk",6
"16258","want thank",4
"16259","want things",2
"16260","want think",2
"16261","want throw",2
"16262","want treat",2
"16263","want try",3
"16264","want turn",2
"16265","want us",4
"16266","want use",4
"16267","want visit",2
"16268","want wait",2
"16269","want want",3
"16270","want well",3
"16271","want work",7
"16272","want write",3
"16273","wanted ask",3
"16274","wanted badly",2
"16275","wanted better",2
"16276","wanted create",2
"16277","wanted eat",3
"16278","wanted get",3
"16279","wanted go",3
"16280","wanted great",2
"16281","wanted know",4
"16282","wanted make",8
"16283","wanted men",2
"16284","wanted new",2
"16285","wanted save",2
"16286","wanted say",3
"16287","wanted see",3
"16288","wanted send",2
"16289","wanted share",3
"16290","wanted show",2
"16291","wanted something",2
"16292","wanted sta",2
"16293","wanted try",3
"16294","wanted us",2
"16295","wanted use",3
"16296","wanted work",3
"16297","wants change",3
"16298","wants even",2
"16299","wants go",4
"16300","wants hear",6
"16301","wants know",2
"16302","wants make",2
"16303","wants passions",4
"16304","wants see",3
"16305","wants us",3
"16306","war afghanistan",3
"16307","war can",2
"16308","war horse",2
"16309","war ii",6
"16310","war iraq",2
"16311","war one",2
"16312","war plan",2
"16313","war two",2
"16314","war united",2
"16315","warden notice",2
"16316","warehouse district",2
"16317","warm even",2
"16318","warm summer",2
"16319","warm ups",2
"16320","warm water",3
"16321","warmer weather",2
"16322","warming trend",2
"16323","warmth sun",2
"16324","warner bros",2
"16325","warren buffett",2
"16326","wash hands",2
"16327","washing hair",2
"16328","washing machine",2
"16329","washington d",6
"16330","washington dc",2
"16331","washington made",2
"16332","washington post",4
"16333","washington president",3
"16334","washington state",7
"16335","washington university",5
"16336","washtenaw county",2
"16337","wasik hurdles",2
"16338","wasn t",59
"16339","waste money",2
"16340","waste time",3
"16341","watch children",2
"16342","watch even",2
"16343","watch movie",4
"16344","watch next",3
"16345","watch video",3
"16346","watched movie",2
"16347","watched tv",2
"16348","watching evening",2
"16349","watching next",2
"16350","watching one",2
"16351","watching sunset",2
"16352","watching tv",4
"16353","water agency",2
"16354","water beneath",2
"16355","water bottles",2
"16356","water clear",2
"16357","water day",2
"16358","water drop",2
"16359","water place",2
"16360","water politics",2
"16361","water services",2
"16362","water set",2
"16363","water supply",2
"16364","water tanks",2
"16365","water tub",2
"16366","water world",4
"16367","wax paper",4
"16368","way along",2
"16369","way always",2
"16370","way another",7
"16371","way back",6
"16372","way bring",2
"16373","way can",9
"16374","way children",2
"16375","way connect",2
"16376","way course",2
"16377","way ever",3
"16378","way fast",2
"16379","way feel",3
"16380","way find",2
"16381","way forward",3
"16382","way get",11
"16383","way go",7
"16384","way good",2
"16385","way got",2
"16386","way hard",2
"16387","way heas",2
"16388","way help",2
"16389","way home",8
"16390","way improving",3
"16391","way just",6
"16392","way kathy",2
"16393","way know",5
